"","Url"
"1228","https://millercenter.org/the-presidency/presidential-speeches/june-20-1867-message-clarifying-reconstruction-acts/"
"1229","https://millercenter.org/the-presidency/presidential-speeches/july-24-1866-message-restoring-tennessee-former-status/"
"1230","https://millercenter.org/the-presidency/presidential-speeches/august-20-1866-message-proclaiming-end-insurrection-united/"
"1231","https://millercenter.org/the-presidency/presidential-speeches/december-3-1866-second-annual-message/"
"1232","https://millercenter.org/the-presidency/presidential-speeches/january-28-1867-veto-message-admitting-colorado-union/"
"1233","https://millercenter.org/the-presidency/presidential-speeches/january-29-1867-veto-message-admitting-nebraska-union/"
"1234","https://millercenter.org/the-presidency/presidential-speeches/march-2-1867-veto-message-regarding-rebel-state-governments/"
"1235","https://millercenter.org/the-presidency/presidential-speeches/march-23-1867-veto-message-regarding-rebel-state-governments/"
"1236","https://millercenter.org/the-presidency/presidential-speeches/january-29-1877-message-regarding-presidential-election/"
"1237","https://millercenter.org/the-presidency/presidential-speeches/june-26-1876-proclamation-celebrating-hundredth-anniversary/"
"1238","https://millercenter.org/the-presidency/presidential-speeches/may-4-1876-message-presidential-powers-and-obligations/"
"1239","https://millercenter.org/the-presidency/presidential-speeches/december-7-1875-seventh-annual-message/"
"1240","https://millercenter.org/the-presidency/presidential-speeches/april-18-1875-veto-legislation-fixing-presidential-salary/"
"1241","https://millercenter.org/the-presidency/presidential-speeches/january-14-1875-message-approving-specie-resumption-act/"
"1242","https://millercenter.org/the-presidency/presidential-speeches/december-7-1874-sixth-annual-message/"
"1243","https://millercenter.org/the-presidency/presidential-speeches/september-15-1874-proclamation-regarding-disturbances/"
"1244","https://millercenter.org/the-presidency/presidential-speeches/april-22-1874-veto-message-monetary-legislation/"
"1245","https://millercenter.org/the-presidency/presidential-speeches/december-1-1873-fifth-annual-message/"
"1246","https://millercenter.org/the-presidency/presidential-speeches/march-4-1873-second-inaugural-address"
"1247","https://millercenter.org/the-presidency/presidential-speeches/april-7-1869-message-regarding-virginia-constitution/"
"1248","https://millercenter.org/the-presidency/presidential-speeches/december-5-1870-second-annual-message"
"1249","https://millercenter.org/the-presidency/presidential-speeches/may-14-1869-message-submitting-state-constitutions-vote/"
"1250","https://millercenter.org/the-presidency/presidential-speeches/february-7-1871-message-regarding-unification-germany"
"1251","https://millercenter.org/the-presidency/presidential-speeches/may-19-1869-proclamation-establishing-eight-hour-workday/"
"1252","https://millercenter.org/the-presidency/presidential-speeches/february-15-1871-veto-message-regarding-restrictions-rebellion"
"1253","https://millercenter.org/the-presidency/presidential-speeches/december-6-1869-first-annual-message/"
"1254","https://millercenter.org/the-presidency/presidential-speeches/may-3-1871-message-regarding-fourteenth-amendment"
"1255","https://millercenter.org/the-presidency/presidential-speeches/march-30-1870-announcement-fifteenth-amendment-ratification/"
"1256","https://millercenter.org/the-presidency/presidential-speeches/october-17-1871-proclamation-suspending-habeas-corpus"
"1257","https://millercenter.org/the-presidency/presidential-speeches/may-24-1870-proclamation-regarding-fenian-brotherhood/"
"1258","https://millercenter.org/the-presidency/presidential-speeches/december-4-1871-third-annual-message"
"1259","https://millercenter.org/the-presidency/presidential-speeches/may-31-1870-message-regarding-dominican-republic-annexation/"
"1260","https://millercenter.org/the-presidency/presidential-speeches/december-19-1871-message-civil-service-reform"
"1261","https://millercenter.org/the-presidency/presidential-speeches/june-13-1870-message-regarding-insurrection-cuba/"
"1262","https://millercenter.org/the-presidency/presidential-speeches/december-2-1872-fourth-annual-message"
"1263","https://millercenter.org/the-presidency/presidential-speeches/july-14-1870-message-regarding-us-international-relations/"
"1264","https://millercenter.org/the-presidency/presidential-speeches/august-22-1870-proclamation-establishing-us-neutrality/"
"1265","https://millercenter.org/the-presidency/presidential-speeches/june-22-1877-prohibition-federal-employees-political/"
"1266","https://millercenter.org/the-presidency/presidential-speeches/july-18-1877-message-regarding-railroad-strike/"
"1267","https://millercenter.org/the-presidency/presidential-speeches/february-8-1878-veto-bland-allison-act/"
"1268","https://millercenter.org/the-presidency/presidential-speeches/december-2-1878-second-annual-message/"
"1269","https://millercenter.org/the-presidency/presidential-speeches/april-26-1879-proclamation-regarding-indian-territory/"
"1270","https://millercenter.org/the-presidency/presidential-speeches/april-29-1879-veto-army-appropriations-bill/"
"1271","https://millercenter.org/the-presidency/presidential-speeches/may-12-1879-message-regarding-election-regulations/"
"1272","https://millercenter.org/the-presidency/presidential-speeches/may-29-1879-veto-messages-regarding-appropriations-legislation/"
"1273","https://millercenter.org/the-presidency/presidential-speeches/march-3-1881-veto-message-regarding-economic-legislation/"
"1274","https://millercenter.org/the-presidency/presidential-speeches/june-15-1880-veto-message-regarding-military-legislation/"
"1275","https://millercenter.org/the-presidency/presidential-speeches/march-8-1880-message-regarding-central-american-canal/"
"1276","https://millercenter.org/the-presidency/presidential-speeches/december-1-1879-third-annual-message/"
"1277","https://millercenter.org/the-presidency/presidential-speeches/january-11-1897-message-regarding-treaty-britain/"
"1278","https://millercenter.org/the-presidency/presidential-speeches/december-7-1896-fourth-annual-message-second-term/"
"1279","https://millercenter.org/the-presidency/presidential-speeches/july-27-1896-announcing-continuation-us-neutrality/"
"1280","https://millercenter.org/the-presidency/presidential-speeches/december-20-1895-message-regarding-financial-crisis/"
"1281","https://millercenter.org/the-presidency/presidential-speeches/december-17-1895-message-regarding-venezuelan-british-dispute/"
"1282","https://millercenter.org/the-presidency/presidential-speeches/december-2-1895-third-annual-message-second-term/"
"1283","https://millercenter.org/the-presidency/presidential-speeches/june-12-1895-declaration-us-neutrality-0/"
"1284","https://millercenter.org/the-presidency/presidential-speeches/june-12-1895-declaration-us-neutrality/"
"1285","https://millercenter.org/the-presidency/presidential-speeches/february-8-1895-announcement-treasury-bond-sale/"
"1286","https://millercenter.org/the-presidency/presidential-speeches/january-28-1895-message-regarding-financial-crisis/"
"1287","https://millercenter.org/the-presidency/presidential-speeches/december-3-1894-second-annual-message-second-term/"
"1288","https://millercenter.org/the-presidency/presidential-speeches/july-1-1884-message-regarding-settlement-indian-territory/"
"1289","https://millercenter.org/the-presidency/presidential-speeches/december-4-1883-third-annual-message/"
"1290","https://millercenter.org/the-presidency/presidential-speeches/december-4-1882-second-annual-message/"
"1291","https://millercenter.org/the-presidency/presidential-speeches/august-1-1882-veto-river-and-harbors-act/"
"1292","https://millercenter.org/the-presidency/presidential-speeches/july-1-1882-veto-safety-regulations-bill/"
"1293","https://millercenter.org/the-presidency/presidential-speeches/april-18-1882-message-regarding-congress-american-countries/"
"1294","https://millercenter.org/the-presidency/presidential-speeches/december-6-1881-first-annual-message/"
"1295","https://millercenter.org/the-presidency/presidential-speeches/december-8-1885-first-annual-message/"
"1296","https://millercenter.org/the-presidency/presidential-speeches/february-2-1888-message-regarding-civil-service-reform"
"1297","https://millercenter.org/the-presidency/presidential-speeches/march-1-1886-message-regarding-chinese-immigrant-workers/"
"1298","https://millercenter.org/the-presidency/presidential-speeches/october-1-1888-message-regarding-chinese-exclusion-act"
"1299","https://millercenter.org/the-presidency/presidential-speeches/april-22-1886-message-regarding-us-labor-force/"
"1300","https://millercenter.org/the-presidency/presidential-speeches/may-8-1886-veto-military-pension-legislation/"
"1301","https://millercenter.org/the-presidency/presidential-speeches/may-11-1886-message-statue-liberty/"
"1302","https://millercenter.org/the-presidency/presidential-speeches/july-14-1886-message-federal-employee-political-involvement/"
"1303","https://millercenter.org/the-presidency/presidential-speeches/december-6-1886-second-annual-message/"
"1304","https://millercenter.org/the-presidency/presidential-speeches/february-11-1887-veto-military-pension-legislation/"
"1305","https://millercenter.org/the-presidency/presidential-speeches/february-16-1887-veto-texas-seed-bill/"
"1306","https://millercenter.org/the-presidency/presidential-speeches/december-6-1887-third-annual-message/"
"1307","https://millercenter.org/the-presidency/presidential-speeches/december-3-1888-fourth-annual-message/"
"1308","https://millercenter.org/the-presidency/presidential-speeches/august-8-1893-special-session-message/"
"1309","https://millercenter.org/the-presidency/presidential-speeches/december-4-1893-first-annual-message-second-term/"
"1310","https://millercenter.org/the-presidency/presidential-speeches/march-29-1894-veto-message-monetary-legislation/"
"1311","https://millercenter.org/the-presidency/presidential-speeches/april-4-1889-commemoration-centennial-washingtons-inauguration/"
"1312","https://millercenter.org/the-presidency/presidential-speeches/december-3-1889-first-annual-message-0/"
